bot,position,pool,pair,created_at_utc,closed_at_utc,deposit_sol,withdrawal_sol,fee_sol,pnl_sol,pnl_usd,mode,strategy,event,exit_reason,peak_pnl_pct,hold_minutes,ai_holds,bin_width
meridian,96k9gYwyNRYJkx6hD3P1eAb7FCBfPy1rpHZXQEPfb43H,G6eJgyVdupYx23TD3auEr9PFtv2q98jk3pbg5nP58rdh,RUSH-SOL,2026-09-10T19:00:11+00:00,2026-09-10T19:03:53+00:00,0.49999998600000006,0.499988391,0.000010275999999999994,-0.0000013190000001106483,-0.021764224174710023,,bid_ask,exit,pumped far above range,,3.7,,35
meridian,GgqAidAzo6nzoM5dZfZrFu1G6S88QZoGDvstLfUF7NqP,G6eJgyVdupYx23TD3auEr9PFtv2q98jk3pbg5nP58rdh,RUSH-SOL,2026-09-10T19:41:46+00:00,2026-09-10T19:42:19+00:00,0.499999965,0.499999965,0,0,0.007567016842649821,,bid_ask,exit,pumped far above range,,0.55,,69
meridian,9joQVhVNkdv3FS1fa3R6eqvHjq9CtP2SVr1GX3emsV8V,G6eJgyVdupYx23TD3auEr9PFtv2q98jk3pbg5nP58rdh,RUSH-SOL,2026-09-10T19:45:58+00:00,2026-09-10T19:48:51+00:00,0.499999965,0.49666127344169936,0.003465144,0.0001264524416993984,0.004975119486047674,,bid_ask,exit,Trailing TP: peak 1.85% → current 0.27% (dropped 1.58% >= 0.6%),,2.8833333333333333,,69
meridian,9bDUyLPf4yxpEd4Pw5Uy9iHk58NqUNDXSEfEbMNFhuHQ,G6eJgyVdupYx23TD3auEr9PFtv2q98jk3pbg5nP58rdh,RUSH-SOL,2026-09-10T19:50:21+00:00,2026-09-10T19:52:15+00:00,0.49999997700000004,0.4799333486668555,0.018758625,-0.0013080033331445695,-0.08152860125579053,,bid_ask,exit,Trailing TP: peak 3.65% → current -0.95% (dropped 4.60% >= 0.6%),,1.9,,45
meridian,8EETBV2gWPXRgpNPbCqNixzcPjMMdf565SjcS8nrazgk,G6eJgyVdupYx23TD3auEr9PFtv2q98jk3pbg5nP58rdh,RUSH-SOL,2026-09-10T20:05:08+00:00,2026-09-10T20:30:16+00:00,0.49999996500000005,0.5000326900000001,0.007675524000000001,0.007708249000000056,0.9053342480633333,,bid_ask,exit,pumped far above range,,25.133333333333333,,69
meridian,3PterU7Cs4m9QXFVXv9s9wqUBHugZhQemvB7FdJwZBqT,5LjukK9FDhTo51wp2zkKdAgSk7yg4khr1v9d3HwKFsQJ,PURPS-SOL,2026-09-10T20:23:50+00:00,2026-09-10T21:14:13+00:00,0.49999996700000005,0.49999376799999995,0.001179722,0.0011735229999999541,0.09131675428231745,,bid_ask,exit,Out of range for 5m (limit: 5m),,50.38333333333333,,64
meridian,8aYCygwSZBAhykWguX87JnmUd8q5Ns6uJbNjUALMj3ey,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-10T21:25:39+00:00,2026-09-10T21:31:36+00:00,0.499999986,0.499989898,0.000008965999999999992,-0.0000011220000000200514,0.016957597649465583,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.95,,35
meridian,38M2VkfXPibQphiGLtNd7SGZrKG3ByZrHiwKXoFwAhX3,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-10T23:00:28+00:00,2026-09-10T23:05:06+00:00,0.49999996500000005,0.49999892200000007,0.00004207881547771522,0.00004103581547770796,-0.015849725086496846,,bid_ask,exit,pumped far above range,,4.633333333333334,,69
meridian,6syZ2cMGNqdDoYo62J7FZ2w1GSXUwKnPQJP2Ui7DbTZ1,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-10T22:00:06+00:00,2026-09-10T23:41:45+00:00,0.49999997999999996,0.500016299,0.016840347864401067,0.01685666686440107,1.2917940604483888,,bid_ask,exit,Out of range for 5m (limit: 5m),,101.65,,39
meridian,68Gyg3rF8sGcXH4WSU6vGnx5ZtBMkxHQaufm51UoKFWX,5Hm18bAMV77YtjA1T1hc31Mpk2BcXay9YtkR5kkZW8AT,TAO-SOL,2026-09-10T23:55:21+00:00,2026-09-11T00:55:36+00:00,0.499999984,0.49997887897935195,0.000020330223605787386,-0.0000007747970422466999,0.21359415615571464,,bid_ask,exit,Low yield: fee/TVL 0.10% < min 7% (age: 60m),,60.25,,43
meridian,Cn2ubnS3SKtXZTcgTYhLKKMxY2asnqDmRxPYceqA5vNo,CoqYNCGKpiGgLJJ6DntdbcvKmqTZBrxdvQDrxDCfb9GH,OPENAI-SOL,2026-09-11T02:05:40+00:00,2026-09-11T03:06:08+00:00,0.499999986,0.49999998000000007,0.000018102346472914046,0.000018096346472928904,-0.20845228669004712,,bid_ask,exit,Low yield: fee/TVL 0.09% < min 7% (age: 60m),,60.46666666666667,,36
meridian,6Qf8uv3Awn2DEyLpFeddzQoCQjCwAG7VTKtSmsyCaRL1,GbrDAq3RjcVWeroLDUwmnuQ8N5xaaKj2Rk2dJDg64CLY,EMBER-SOL,2026-09-11T03:10:23+00:00,2026-09-11T03:17:46+00:00,0.49999998599999995,0.499996221,0.000003371999999999998,-0.00000039299999993192003,0.012569969605031872,,bid_ask,exit,Out of range for 5m (limit: 5m),,7.383333333333334,,37
meridian,6F9YhhwGogqDaSsh9Xa27dB5js1Evi4pt89W333b5449,DCh6beahzr11ggjtLzhXyDamPGQguoBSVaAoMA9NEaLk,POLYMARKET-SOL,2026-09-11T03:19:33+00:00,2026-09-11T04:19:39+00:00,0.499999977,0.49999242984056347,0.0007028754102054162,0.0006953282507689007,0.19368485735611074,,bid_ask,exit,Low yield: fee/TVL 3.56% < min 7% (age: 60m),,60.1,,45
meridian,89qEXUEir4y6FDwZBPyxWzaGJ9hqgoLBqbmG6o7SDEQu,DCh6beahzr11ggjtLzhXyDamPGQguoBSVaAoMA9NEaLk,POLYMARKET-SOL,2026-09-11T04:20:23+00:00,2026-09-11T05:20:48+00:00,0.49999997700000004,0.4999942726036509,0.00006800479098234095,0.00006230039463323012,0.12490296351737129,,bid_ask,exit,Low yield: fee/TVL 0.32% < min 7% (age: 60m),,60.416666666666664,,41
meridian,5QFvTMkBgTzgxT6urcafrfgUL1TD7bsAeddTFzTfPmm7,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET-SOL,2026-09-11T05:40:19+00:00,2026-09-11T06:01:23+00:00,0.4999999810000001,0.49749445227700945,0.006719128604043891,0.004213599881053298,0.49033558483844786,,bid_ask,exit,Trailing TP: peak 1.67% → current 0.77% (dropped 0.90% >= 0.6%),,21.066666666666666,,36
meridian,8hJGMsLDbRktNWPb6QfxjAPPXNKwzzYYSjRx4jsPPFAV,FxPPZGPiTNYzgdMkNgAkA8QRZjNxurjBo7JgPt9z4T5X,MADE-SOL,2026-09-11T02:29:57+00:00,2026-09-11T07:07:11+00:00,0.49999997999999996,0.4911286948823186,0.012595942692597431,0.0037246575749160793,0.7222345513832664,,bid_ask,exit,Trailing TP: peak 1.55% → current 0.81% (dropped 0.74% >= 0.6%),,277.23333333333335,,39
meridian,FEFzYzYW4VquUaiWEgX6HcYbtDgas5b5HCwDGteMFemV,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-11T07:15:08+00:00,2026-09-11T08:00:50+00:00,0.49999996999999996,0.500005793,0.0006838393321490881,0.0006896623321491768,0.027594746025748407,,bid_ask,exit,Out of range for 5m (limit: 5m),,45.7,,63
meridian,Cis3fujMmutDHsQs7xEwU51xvqBBc3zP8oCDrDejntUg,8LZK8W9Pp6GrMKCoTALS3AZ6eAX62uKv8bHPY57iXZkL,OTC-SOL,2026-09-11T08:05:28+00:00,2026-09-11T08:10:55+00:00,0.49999997399999996,0.499991417,0.0000075239999999999995,-0.0000010329999999836303,-0.041821860173698155,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.45,,51
meridian,GmGrQRAP854mpBapHCE2vUmqmBowzwDDv7MyEqokorFw,DCh6beahzr11ggjtLzhXyDamPGQguoBSVaAoMA9NEaLk,POLYMARKET-SOL,2026-09-11T07:35:16+00:00,2026-09-11T08:35:22+00:00,0.4999999809999999,0.500006358,0.00014093186214069947,0.00014730886214081584,0.12243257738902003,,bid_ask,exit,Low yield: fee/TVL 0.73% < min 7% (age: 60m),,60.1,,36
meridian,38DFrWrzHddJtrz9iKR7PAcsqLbb3c8S84jyVCTt8cAR,68C1qyHEyxUrtZapqHmFDSYG7FUdtiPci7jRw9ioH6KZ,METCAT-SOL,2026-09-11T08:25:23+00:00,2026-09-11T08:50:09+00:00,0.49999996500000005,0.43753090054062765,0.011940057863992553,-0.050529006595379844,-5.043356175995783,,bid_ask,exit,Stop loss: PnL -8.90% <= -8%,,24.766666666666666,,69
meridian,9n96xXE6Ew1qyQb1TfFsjHb1Z6JzKrqMn5UXwfyYtuZT,8TNPC3TCLaKQsEkSWk2MzHLpD57rVc2uUMgVKJrytgbk,LOOP-SOL,2026-09-11T09:47:34+00:00,2026-09-11T09:52:46+00:00,0.49999996500000005,0.49999570099999996,0.00015631,0.00015204599999990576,0.03282676528045414,,bid_ask,exit,pumped far above range,,5.2,,69
meridian,C4TzF9e32JnXM7x7K1YJKDZdPUWY94DDonuKxaCbYSoV,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-11T09:53:23+00:00,2026-09-11T10:02:13+00:00,0.49999998599999995,0.499997416,0.000230422,0.00022785199999997285,-0.019108615999201106,,bid_ask,exit,pumped far above range,,8.833333333333334,,52
meridian,8qSJjeBwqghxMGVRQ6gsuTbEpjVvLeTf3ag1C3EkopQr,3T6pPCvChxMWvGavkyNSFN7UyiMeUwV3NbHHTybPogFC,BUTTHOLE-SOL,2026-09-11T10:10:27+00:00,2026-09-11T11:10:31+00:00,0.49999997100000004,0.49962064302035286,0.0002442960220063785,-0.00013503195764080766,-0.4564901470407463,,bid_ask,exit,Low yield: fee/TVL 1.25% < min 7% (age: 60m),,60.06666666666667,,54
meridian,8wodmVh33amMwHAaW9QjWbxSkJaYtXDFwgycnJQCrBdg,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-11T08:40:29+00:00,2026-09-11T11:13:16+00:00,0.499999986,0.48745825604072973,0.010631166000000001,-0.0019105639592702506,-0.8578173819965826,,bid_ask,exit,Trailing TP: peak 1.50% → current -1.27% (dropped 2.77% >= 0.6%),,152.78333333333333,,35
meridian,7K5hEpSSGp4jATm8UzjuonsSbJEatVewqrEy1BzXAJ5M,EruDPPb6aL1wmUK32GnkWeWU1FnPfb1sqeznWQDg3Pux,EMBERCAT-SOL,2026-09-11T11:12:51+00:00,2026-09-11T11:15:21+00:00,0.499999965,0.5000068559999999,0.007977522807601774,0.007984413807601731,0.7438354435342873,,bid_ask,exit,pumped far above range,,2.5,,69
meridian,627W6Ag5et7u2TspL2ENM35H9MXxaEUiBAdUqPmYjeEC,DchDNJc71s11WaHzJRjzW4qG6qbYC8ySzbBMcFmnAThk,BULLSHIT-SOL,2026-09-11T11:18:44+00:00,2026-09-11T11:26:38+00:00,0.49999998600000006,0.49999093399999994,0.00000801899999999999,-0.0000010330000000946526,0.08456831675178478,,bid_ask,exit,Out of range for 5m (limit: 5m),,7.9,,35
meridian,9BMuw2oa3vSyjCYZ18AYvU9zviEmiy7w1Gbg7P6SRtZd,JBGqmRZB4csWcQnTMaJGsKBoo4zC1dAoMs7LYGMKqEjD,FLAME-SOL,2026-09-11T11:35:10+00:00,2026-09-11T11:36:43+00:00,0.49999668999999997,0.499995288,0.00007633424055291909,0.00007493224055293846,0.0019267378991969508,,bid_ask,exit,pumped far above range,,1.55,,87
meridian,4tH5CcjLyzNFQSNbVGtwCh2SctKsQHkURshiPdxXPULf,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-11T11:23:18+00:00,2026-09-11T11:41:26+00:00,0.499999986,0.49998587599999994,0.00012740658870095384,0.00011329658870090631,0.13840646202635298,,bid_ask,exit,Out of range for 5m (limit: 5m),,18.133333333333333,,35
meridian,A335JbTK1NsZT3vLA1uRYwfFdHDedBcDtqRbxNE4BC1o,CnK1jPqSuhbz1ZEHHhVmud3bkUQyHWsqvRuvW1wQGF9f,EMBERCAT-SOL,2026-09-11T11:57:35+00:00,2026-09-11T12:03:24+00:00,0.499999965,0.49891951487874586,0.014116769368544743,0.01303631924729065,1.3583092749589412,,bid_ask,exit,Trailing TP: peak 4.16% → current 2.58% (dropped 1.58% >= 0.6%),,5.816666666666666,,69
meridian,GsZBwpivYwiEwUd7ZpKrE6tWPXT1k2XBiwxJpX43WmHW,JBGqmRZB4csWcQnTMaJGsKBoo4zC1dAoMs7LYGMKqEjD,FLAME-SOL,2026-09-11T11:50:05+00:00,2026-09-11T12:04:09+00:00,0.49999997,0.4929446639258572,0.022269224480472152,0.015213918406329296,1.5741509544890633,,bid_ask,exit,Trailing TP: peak 2.56% → current 1.32% (dropped 1.24% >= 0.6%),,14.066666666666666,,61
meridian,DzK8qVQ14XrPE6fb1gbBxXkJbff1cAHSUJNCgBSd6u2F,JBGqmRZB4csWcQnTMaJGsKBoo4zC1dAoMs7LYGMKqEjD,FLAME-SOL,2026-09-11T12:19:43+00:00,2026-09-11T12:36:46+00:00,0.49999996500000005,0.48840160463694876,0.042064237888997665,0.030465877525946372,3.61752925877569,,bid_ask,exit,take profit,,17.05,,69
meridian,6qQoBSrvrURUe7oZkwqoXDJm7BiYCBi7dUEY6rKohKPa,CnK1jPqSuhbz1ZEHHhVmud3bkUQyHWsqvRuvW1wQGF9f,EMBERCAT-SOL,2026-09-11T12:22:07+00:00,2026-09-11T12:38:53+00:00,0.49999996500000005,0.4997633069946269,0.03428220072339242,0.03404554271801924,4.292865096536076,,bid_ask,exit,take profit,,16.766666666666666,,69
meridian,DXHecxiUqf8T1tgAtZZqJHGYfmZaCP3FXqpgY6SnG8DA,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-11T12:45:18+00:00,2026-09-11T12:57:40+00:00,0.49999998599999995,0.4972800132394433,0.004216593379865466,0.001496620619308886,0.34885167692244323,,bid_ask,exit,Trailing TP: peak 1.41% → current 0.55% (dropped 0.86% >= 0.6%),,12.366666666666667,,52
meridian,3LmKUDv2iZyjvFTzSMNS7u1WSvd5X6mX5QbXJFzFikVM,CnK1jPqSuhbz1ZEHHhVmud3bkUQyHWsqvRuvW1wQGF9f,EMBERCAT-SOL,2026-09-11T12:39:52+00:00,2026-09-11T13:39:58+00:00,0,0,0,0,0,,unknown,exit,Low yield: fee/TVL 0.00% < min 7% (age: 60m),,60.1,,69
meridian,B7yJJTHnPLaw6yzjUgrdg2DocvogcotSKib3AyxRNs9c,3T6pPCvChxMWvGavkyNSFN7UyiMeUwV3NbHHTybPogFC,BUTTHOLE-SOL,2026-09-11T13:30:26+00:00,2026-09-11T13:40:54+00:00,0.49999997799999996,0.49998677999999996,0.000013476170778501093,0.00000027817077852265726,-0.05984497698361224,,bid_ask,exit,Out of range for 5m (limit: 5m),,10.466666666666667,,37
meridian,6xYV9ZsgZACBwTHyvVGqVJcDKLxJss6XYjxyU7aM87BB,EruDPPb6aL1wmUK32GnkWeWU1FnPfb1sqeznWQDg3Pux,EMBERCAT-SOL,2026-09-11T13:54:56+00:00,2026-09-11T14:00:03+00:00,0.499999965,0.49999996500000005,0,0.00000000000000005551115123125783,0.621167322772628,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.116666666666666,,69
meridian,4dHN7D4GJbynsVkajZM6Tt9WomdWmVaro96nQHJ8sNku,14ndNPtnZ8XxXSSVTDW4MFaq58DeJpTC2FC8mvCB1goJ,ETHICS-SOL,2026-09-11T13:11:44+00:00,2026-09-11T14:03:21+00:00,0.499999965,0.496179272172859,0.005784995513358273,0.0019643026862172785,2.350191535654318,,bid_ask,exit,take profit,,51.61666666666667,,69
meridian,GtUy7YzSqNECmsRPMv7RnM6yvUiT7LzANWUQzXG5e8X6,CnK1jPqSuhbz1ZEHHhVmud3bkUQyHWsqvRuvW1wQGF9f,EMBERCAT-SOL,2026-09-11T14:43:36+00:00,2026-09-11T14:47:00+00:00,0.499999965,0.499999958,0.000000005999999999994676,-0.0000000009999999717180685,0.07198924134933549,,bid_ask,exit,pumped far above range,,3.4,,69
meridian,GsdFRBRUePNFjg1Edco8vzJDkRmHi5jhVtuiHazvNJNT,BN7CfsGm6Vq9w8NibLZXRGW2tp5y2axwXuLAs85NGakf,baton-SOL,2026-09-11T15:02:34+00:00,2026-09-11T15:12:34+00:00,0.499999975,0.49999997299999993,0.00007240404367617735,0.00007240204367614522,-0.031971891617175174,,bid_ask,exit,Out of range for 5m (limit: 5m),,10.0,,49
meridian,9NDYnuUi8mfCXe9syYn6jrbYhzKHR3c2XCJdkWz4CmBo,CnK1jPqSuhbz1ZEHHhVmud3bkUQyHWsqvRuvW1wQGF9f,EMBERCAT-SOL,2026-09-11T15:20:05+00:00,2026-09-11T15:24:41+00:00,0.49999996499999994,0.49999836599999997,0.0000014299999999999924,-0.00000016899999993880144,0.1235984756322992,,bid_ask,exit,pumped far above range,,4.6,,69
meridian,9VW91MaSE536Ca76CjfSiDtKhKpDkLRpikQqYQWHGTWX,5LjukK9FDhTo51wp2zkKdAgSk7yg4khr1v9d3HwKFsQJ,PURPS-SOL,2026-09-11T14:44:50+00:00,2026-09-11T15:51:52+00:00,0.49999997399999996,0.4987164525835369,0.016010437000000002,0.014726915583537004,1.2127309693359436,,bid_ask,exit,Trailing TP: peak 3.16% → current 2.30% (dropped 0.86% >= 0.6%),,67.03333333333333,,51
meridian,7cHi9yySL6h533s7h2yFdE3i7rs6ymLXKuDkZHQEBhei,CnK1jPqSuhbz1ZEHHhVmud3bkUQyHWsqvRuvW1wQGF9f,EMBERCAT-SOL,2026-09-11T15:48:40+00:00,2026-09-11T16:02:08+00:00,0.49999996500000005,0.49999235300000006,0.00003724050968419299,0.00002962850968418751,-0.6105619936087976,,bid_ask,exit,Out of range for 5m (limit: 5m),,13.466666666666667,,69
meridian,EBvQKJoRc4KNQJAfc46wyeCDCa5GsdSJT36CTdL86sdB,BN7CfsGm6Vq9w8NibLZXRGW2tp5y2axwXuLAs85NGakf,baton-SOL,2026-09-11T16:15:06+00:00,2026-09-11T16:21:18+00:00,0.499999973,0.4888438386793538,0.016795817696670254,0.005639683376024052,0.35977043082154836,,bid_ask,exit,Trailing TP: peak 1.76% → current 0.31% (dropped 1.45% >= 0.6%),,6.2,,59
meridian,AxnyDzKQR6zjAMvrzZ97Rp4xTxtUTnhPcLLnBGPRAdk7,BN7CfsGm6Vq9w8NibLZXRGW2tp5y2axwXuLAs85NGakf,baton-SOL,2026-09-11T16:22:52+00:00,2026-09-11T16:25:08+00:00,0.49999998599999995,0.49999804600000003,0.000005700877197525823,0.000003760877197556134,-0.037703117218420346,,bid_ask,exit,pumped far above range,,2.2666666666666666,,35
meridian,CEBYbqq5qZBYHYhVapqmP2HEgTg61SbCUJr7KQUfvVXW,5TKiFFGEtCkRvQbxpBFe1x5VLJ1udzjWqaB4DgvY3X8y,PUMPCAT-SOL,2026-09-11T16:17:27+00:00,2026-09-11T16:26:24+00:00,0.499999974,0.47739256439851063,0.00939635948776768,-0.0132110501137217,-1.467743958803112,,bid_ask,exit,Trailing TP: peak 1.44% → current -1.95% (dropped 3.39% >= 0.6%),,8.95,,50
meridian,21jKVxTqrcPj4yNSqBswWkW392kA62ey2PzG1i2fN7Bm,964wu1n7UsAqF99X4hquVZYZXfMGAPjfGRNquhtpZNiJ,GETSTONKED-SOL,2026-09-11T16:29:06+00:00,2026-09-11T16:35:06+00:00,0.499999965,0.499993202,0.000005873999999999998,-0.0000008889999999484033,0.03647069652595292,,bid_ask,exit,pumped far above range,,6.0,,69
meridian,DuPkvhrE2efyt9BdCkuNManQ6wpZ9UptL2z3hZGVUhXv,14ndNPtnZ8XxXSSVTDW4MFaq58DeJpTC2FC8mvCB1goJ,ETHICS-SOL,2026-09-11T16:43:57+00:00,2026-09-11T16:55:24+00:00,0.499999965,0.49998855099999995,0.000008495999999999991,-0.000002918000000018406,0.19208569261530073,,bid_ask,exit,Out of range for 5m (limit: 5m),,11.45,,69
meridian,5aBi4GcKQxjHZLJwX2y7xAtJMhbNkUtKNTtqot7dd7RV,5A15QUc6kMxw9dsVpVUv6ZdTTBeyWBN2scyy1MEQJFQs,GTA6-SOL,2026-09-11T16:39:41+00:00,2026-09-11T16:58:27+00:00,0.49999997,0.499997833,0.000004580685097580843,0.0000024436850975528834,0.26478080949293314,,bid_ask,exit,Out of range for 5m (limit: 5m),,18.766666666666666,,63
meridian,8uchbUyT5URarv1KqWcQoEu33J1iNuGAf5VrdDGU37x9,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-11T17:00:18+00:00,2026-09-11T18:42:14+00:00,0.499999986,0.4991155115810281,0.010528243155765695,0.00964376873679379,0.4887180198015173,,bid_ask,exit,Trailing TP: peak 1.29% → current 0.69% (dropped 0.60% >= 0.6%),,101.93333333333334,,35
meridian,FJ8vCCb5ghhujwgz7nZnhtSRrZmMnY4NARJP7ov1gbhM,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET-SOL,2026-09-11T18:55:33+00:00,2026-09-11T19:00:51+00:00,0.499999974,0.499995167,0.0000042699999999999905,-0.0000005370000000226582,0.14729623088224741,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.3,,51
meridian,2QZpUw19s6xsmjyt8S79Fye1R16ocE5dbAbRtwu7sn44,A7N89BDRnHTqiHXu8MMymdn34Vopb9sbtzm5gErN65zB,xBTC-SOL,2026-09-11T18:45:20+00:00,2026-09-11T19:45:28+00:00,0.499999986,0.49999346307885695,0.00008134638467349036,0.0000748234635304379,0.026479121815292217,,bid_ask,exit,Low yield: fee/TVL 0.35% < min 7% (age: 60m),,60.13333333333333,,35
meridian,9VT4y3AdEykaKpSop1JY2FGkEUyK3cAraf5CXRAhG6Xb,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-11T20:12:09+00:00,2026-09-11T20:17:27+00:00,0.499999986,0.49999586000000007,0.0000036399999999999906,-0.0000004859999999107245,0.009864621646158866,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.3,,52
meridian,7ssYkdAvFwH9CXniXQ64a8nm5jDPduahC7TeRRcMx2k,FxPPZGPiTNYzgdMkNgAkA8QRZjNxurjBo7JgPt9z4T5X,MADE-SOL,2026-09-11T19:44:24+00:00,2026-09-11T20:30:56+00:00,0.49999997600000007,0.49999999,0.00020545078944230147,0.00020546478944222235,0.42540367952445735,,bid_ask,exit,Out of range for 5m (limit: 5m),,46.53333333333333,,46
meridian,EmDoeU7p2VQUoim6V61KX6wvmtVHyE2R4azDZRLZ35uX,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T21:16:21+00:00,2026-09-11T21:19:13+00:00,0.499999965,0.4908487307398859,0.05343252537126446,0.04428129111115031,4.578122570218092,,bid_ask,exit,take profit,,2.8666666666666667,,69
meridian,DFShoLnGSbkpuDtQDQbJhSrbS8c5KjhMv2NiqCSVpiQT,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T21:20:35+00:00,2026-09-11T21:21:21+00:00,0.499999965,0.5000009999999999,0.0004179501419683268,0.0004189851419682533,0.05779498413777162,,bid_ask,exit,pumped far above range,,0.7666666666666667,,69
meridian,HNcNDewNHtE55Qho9H3WF7fmZrPpWtPrf4P1dfNuAwqf,64BSmy7BESiHnWYzLdPso6FuXymh7H8jTkaiyfbBg1YD,MINI-SOL,2026-09-11T20:55:13+00:00,2026-09-11T21:35:07+00:00,0.49999831600000005,0.4999892,0.00015578256412705587,0.00014666656412704038,0.3140133002800667,,bid_ask,exit,Out of range for 5m (limit: 5m),,39.9,,72
meridian,3tCsDkJK2mK95LkhUggcJTwZrdHLqwjfFdCiY77MovVo,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T22:00:43+00:00,2026-09-11T22:01:29+00:00,0.499999965,0.499999965,0,0,-0.027652397719784005,,bid_ask,exit,pumped far above range,,0.7666666666666667,,69
meridian,9bmA2JQecD97sj42KVfjTM2wJzDsc1KyUm4KmXTKiicC,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T22:35:25+00:00,2026-09-11T22:36:22+00:00,0.499999977,0.499998595,0.0000012429999999999987,-0.00000013900000001010326,-0.015880486663895965,,bid_ask,exit,pumped far above range,,0.95,,41
meridian,ADfmRjekR8j4FA2VSHbKbRxrUiZin3NkUJM3d8Qw1rBv,DCh6beahzr11ggjtLzhXyDamPGQguoBSVaAoMA9NEaLk,POLYMARKET-SOL,2026-09-11T22:41:05+00:00,2026-09-11T22:47:58+00:00,0.499999986,0.499998161,0.000025661078920571637,0.000023836078920591586,-0.07042040036335351,,bid_ask,exit,Out of range for 5m (limit: 5m),,6.883333333333334,,35
meridian,4FiRfVuknf7rS9ckCzdErSEQ23s4awVvthKX6XE9MRNx,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T22:51:16+00:00,2026-09-11T22:58:49+00:00,0.499999965,0.499997969,0.0075665722647274974,0.007564576264727507,0.8071117929503444,,bid_ask,exit,pumped far above range,,7.55,,69
meridian,4Pa3kyWQ79pcq1LGNXWRtcyoi3Heg3Wz3SCQitpQtLeB,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T23:00:19+00:00,2026-09-11T23:05:02+00:00,0,0,0,0,0,,unknown,exit,pumped far above range,,4.716666666666667,,69
meridian,ANCXKPmw87vwjWUXwNQ2q4p63EZS4xaJen7xxr7PuJ8k,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T23:10:30+00:00,2026-09-11T23:12:19+00:00,0.499999986,0.499977492,0.0004399538755653517,0.00041745987556535136,0.03605386930883725,,bid_ask,exit,pumped far above range,,1.8166666666666667,,35
meridian,4fsNWx7qdEbY1mDym5vDG9nSN36x99aWjsEzh2wQxSKt,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T23:21:09+00:00,2026-09-11T23:21:55+00:00,0.499999965,0.49999898599999987,0.0000008689999999999959,-0.00000011000000010863431,-0.020940471665632288,,bid_ask,exit,pumped far above range,,0.7666666666666667,,69
meridian,DzYmhbDjt455H82h7o9AqQu2xBcivTtZvExDMu5tCX52,FpP5SnzBnHJ5M9wS7fCuYiiSuXUPLNQKpk7qndeZxKZZ,ALL-SOL,2026-09-11T23:30:12+00:00,2026-09-11T23:31:37+00:00,0.49999997900000004,0.499998905,0.00007767014015660435,0.00007659614015653737,0.001786497733895942,,bid_ask,exit,pumped far above range,,1.4166666666666667,,42
